id,popularity,original_title,cast,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,month,day
64328,0.699052,The Muppets,Amy Adams|Jason Segel|Emily Blunt|John Krasinski|Zach Galifianakis,James Bobin,103.0,Walt Disney Pictures,328,6.4,2011,43622911.9166162,160129276.014765,11,22
56288,0.688697,Spy Kids: All the Time in the World,Jessica Alba|Mason Cook|Rowan Blanchard|Joel McHale|Jeremy Piven,Robert Rodriguez,89.0,Dimension Films,125,4.5,2011,26173747.1499697,82945874.6296899,8,18
44945,0.687144,Trust,Clive Owen|Catherine Keener|Liana Liberato|Jason Clarke|Viola Davis,David Schwimmer,104.0,Nu Image Films|Millennium Films|Dark Harbor Stories,164,6.5,2011,9209281.40461898,116327.76511097599,4,1
74536,0.6859770000000001,The Son of No One,Channing Tatum|Al Pacino|Juliette Binoche|Katie Holmes|James Ransone,Dito Montiel,90.0,Millennium Films,57,4.8,2011,14540970.638872,0.0,11,4
74998,0.666454,Seeking Justice,Nicolas Cage|Guy Pearce|January Jones|Jennifer Carpenter|Harold Perrineau,Roger Donaldson,105.0,Endgame Entertainment|Maguire Entertainment|Ram Bergman Productions|Aura Film Partnership|Fierce Entertainment,171,5.9,2011,16479766.724055,11977686.3958556,9,2
49012,0.661177999999999,Arthur,Russell Brand|Helen Mirren|Greta Gerwig|Jennifer Garner|Geraldine James,Jason Winer,110.0,Warner Bros.,180,5.3,2011,38775921.7036588,44335804.32894389,4,8
49494,0.658095,The Eagle,Channing Tatum|Mark Strong|Jamie Bell|Donald Sutherland|Denis O'Hare,Kevin Macdonald,114.0,Toledo Productions|Film4|Focus Features|Prime Focus|Twins Financing,252,5.9,2011,24234951.064786803,26292052.4870876,2,8
57431,0.656612,The Sitter,Sam Rockwell|Jonah Hill|Max Records|Ari Graynor|J.B. Smoove,David Gordon Green,81.0,Twentieth Century Fox Film Corporation,213,5.4,2011,24234951.064786803,33872888.651063204,12,9
63310,0.644722999999999,Rundskop,Matthias Schoenaerts|Jeroen Perceval|Jeanne Dandoy|Barbara Sarafian|Tibo Vandenborre,MichaÃ«l R. Roskam,124.0,Waterland|Waterland Film|Artemis|Savage Films,56,7.5,2011,1938796.08518294,40782.5756518232,2,2
80591,0.626306,W.E.,Abbie Cornish|Andrea Riseborough|James D'Arcy|Richard Coyle|David Harbour,Madonna,119.0,IM Global|Semtex Films,43,5.8,2011,14540970.638872,841863.066710095,9,1
58626,0.605805,The Hit List,Cuba Gooding Jr.|Cole Hauser|Jonathan LaPaglia|Ginny Weirick|Sean Cook,William Kaufman,90.0,North by Northwest Entertainment,46,5.1,2011,5816388.25554883,0.0,4,2
58428,0.604152,The Innkeepers,Sara Paxton|Pat Healy|Kelly McGillis|George Riddle|Lena Dunham,Ti West,102.0,Glass Eye Pix|Dark Sky Films,104,5.2,2011,727048.5319436041,75996.928947001,12,1
47760,0.601594,Restless,Mia Wasikowska|Henry Hopper|Ryo Kase|Schuyler Fisk|Jane Adams,Gus Van Sant,91.0,Columbia Pictures|Imagine Entertainment|360 Pictures,93,6.3,2011,7755184.34073177,158268.771423696,9,16
76101,0.598246,Freerunner,Sean Faris|Danny Dyer|Tamer Hassan|Amanda Fuller|Seymour Cassel,Lawrence Silverstein,87.0,Vitamin A Films|Strategic Film Partners|Satori!films,24,4.1,2011,4846990.21295736,0.0,9,14
101173,0.597001,Coriolanus,Gerard Butler|Ralph Fiennes|Lubna Azabal|Ashraf Barhom|Jessica Chastain,Ralph Fiennes,123.0,BBC Films|Synchronistic Pictures|Icon Entertainment International|Lipsync Productions|Atlantic Swiss Productions,76,5.7,2011,7464364.92795433,1039778.27927969,2,14
88794,0.588821,J. Edgar,Leonardo DiCaprio|Armie Hammer|Naomi Watts|Judi Dench|Geoff Pierson,Clint Eastwood,137.0,Imagine Entertainment|Malpaso Productions|Wintergreen Productions,428,5.8,2011,33928931.490701504,82016919.8734354,11,9
48340,0.587044999999999,Sanctum,Ioan Gruffudd|Richard Roxburgh|Alice Parkinson|Daniel Wyllie|Allison Cratchley,Alister Grierson,108.0,Universal Pictures|Wayfare Entertainment|Sanctum Australia|Relativity Media|Great Wight Productions/ Osford Films,193,5.7,2011,29081941.277744103,105285652.52121,2,3
70868,0.58425,I Don't Know How She Does It,Sarah Jessica Parker|Pierce Brosnan|Sarah Shahi|Busy Philipps|Olivia Munn,Douglas McGrath,89.0,The Weinstein Company,94,5.2,2011,23265553.022195302,29616559.451243103,9,16
48231,0.580693999999999,A Dangerous Method,Keira Knightley|Viggo Mortensen|Michael Fassbender|Sarah Gadon|Vincent Cassel,David Cronenberg,99.0,Recorded Pictures Company|The Movie Network|Millbrook Pictures|Prospero Pictures|Lago Film,308,5.9,2011,14540970.638872,26621648.7909667,9,30
43959,0.578282,Soul Surfer,AnnaSophia Robb|Helen Hunt|Lorraine Nicholson|Carrie Underwood|Dennis Quaid,Sean McNamara,106.0,Mandalay Pictures|TriStar Pictures|Brookwell-McNamara Entertainment|FilmDistrict|Affirm Films,225,6.9,2011,17449164.7666465,45647974.7336094,4,8
62206,0.570978,30 Minutes or Less,Jesse Eisenberg|Danny McBride|Aziz Ansari|Bianca Kajlich|Nick Swardson,Ruben Fleischer,83.0,Columbia Pictures,337,5.5,2011,27143145.1925612,39306608.9680951,8,11
77949,0.570634,The Awakening,Rebecca Hall|Dominic West|Imelda Staunton|Isaac Hempstead Wright|Lucy Cohu,Nick Murphy ,107.0,BBC Films|Studio Canal|Creative Scotland|Origin Pictures|Lipsync Productions,243,6.2,2011,4651399.61689389,203278.89193926103,8,17
57089,0.566856,Hoodwinked Too! Hood VS. Evil,Hayden Panettiere|Bill Hader|Joan Cusack|Patrick Warburton|Glenn Close,Mike Disa,86.0,HW Two,86,4.9,2011,29081941.277744103,13108034.5648566,4,29
58443,0.545038,Blue Crush 2,Sharni Vinson|Gideon Emery|Elizabeth Mathis|Patrick Lyster|Ben Milliken,Mike Elliott,113.0,Imagine Entertainment|Universal Studios Home Entertainment|Moonlighting Films,21,5.2,2011,6785786.2981403,0.0,6,7
50601,0.539108,5 Days of War,Rupert Friend|Val Kilmer|Andy GarcÃ­a|Dean Cain|Emmanuelle Chriqui,Renny Harlin,113.0,Midnight Sun Pictures|Dispictures|Georgia International Films|Rex Media,29,5.9,2011,19387960.8518294,16944.108386456297,4,14
71677,0.531976,Assassination Games,Jean-Claude Van Damme|Scott Adkins|Kevin Chapman|Ivan Kaye|Valentin Teodosiu,Ernie Barbarash,101.0,Mediapro Studios|Motion Picture Corporation of America (MPCA)|Rodin Entertainment,54,5.8,2011,7755184.34073177,0.0,7,28
55787,0.530139,Water for Elephants,Robert Pattinson|Reese Witherspoon|Christoph Waltz|Tatum Etheridge|Hal Holbrook,Francis Lawrence,120.0,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Flashpoint Entertainment|Big Screen Productions,558,6.7,2011,36837125.6184759,110662825.91162099,3,15
69668,0.528255,Dream House,Daniel Craig|Naomi Watts|Rachel Weisz|Marton Csokas|Elias Koteas,Jim Sheridan,92.0,Cliffjack Motion Pictures|Morgan Creek Productions,235,5.9,2011,48469902.129573606,37324093.0311913,9,30
55720,0.524684,A Better Life,DemiÃ¡n Bichir|JosÃ© JuliÃ¡n|Chelsea Rendon|Dolores Heredia|JoaquÃ­n Cosio,Chris Weitz,98.0,Summit Entertainment|Witt/Thomas Productions|Depth of Field|McLaughlin Films|Lime Orchard Productions,27,6.6,2011,9693980.42591472,1705415.44522513,6,24
84228,0.521522,Julia X,Valerie Azlynn|Kevin Sorbo|Alicia Leigh Willis|Joel David Moore|Ving Rhames,P.J. Pettiette,92.0,Dixie Theatrical Corporation,15,4.1,2011,3877592.17036588,0.0,9,24
59296,0.5204300000000001,"Love, Wedding, Marriage",Mandy Moore|Kellan Lutz|Jessica Szohr|Autumn Federici|James Brolin,Dermot Mulroney,90.0,120dB Films|Scion Films|Voodoo Production Services|Chydzik Media Group|First Wedding Productions,55,5.3,2011,0.9693980425914721,1335.83050269104,6,3
75622,0.512775,Rampart,Woody Harrelson|Steve Buscemi|Ben Foster|Robin Wright|Jon Bernthal,Oren Moverman,108.0,Lightstream Pictures|Waypoint Entertainment|TheThird Mind Pictures|Amalgam Features,63,5.2,2011,11632776.5110976,942751.229196718,12,10
64720,0.509532,Take Shelter,Michael Shannon|Jessica Chastain|Katy Mixon|Shea Whigham|Ray McKinnon,Jeff Nichols,120.0,Hydraulx|REI Capital|Grove Hill Productions|Strange Matter Films,248,6.9,2011,4846990.21295736,3004468.92497634,11,25
51588,0.506031,Prom,Aimee Teegarden|Thomas McDonell|Nicholas Braun|Faith Ford|Danielle Campbell,Joe Nussbaum,104.0,Walt Disney Pictures|Rickshaw Productions,78,5.8,2011,7755184.34073177,9820002.17145161,4,29
57276,0.49518,Pina,Regina Advento|Malou Airaudo|Ruth Amarante|Pina Bausch|Jorge Puerta,Wim Wenders,106.0,Neue Road Movies|Zweites Deutsches Fernsehen (ZDF)|ARTE|Eurowide Film Production|Recorded Picture Company (RPC),48,7.2,2011,4185808.40041567,14177277.697640803,2,24
72213,0.48794499999999996,Courageous,Alex Kendrick|Ken Bevel|Ben Davies|Kevin Downes|Rusty Martin,Alex Kendrick,129.0,TriStar Pictures|Provident Films|Affirm Films|Sherwood Pictures|Alabama Production Group,51,6.7,2011,969398.042591472,33465773.4633102,9,30
77221,0.484734,Black Gold,Mark Strong|Antonio Banderas|Freida Pinto|Tahar Rahim|Riz Ahmed,Jean-Jacques Annaud,130.0,"France 2 CinÃ©ma|Quinta Communications|Carthago Films S.a.r.l.|Prima TV|Doha Film Institute, The",55,5.6,2011,38775921.7036588,5279341.73995315,12,21
73567,0.482368,Killer Joe,Matthew McConaughey|Emile Hirsch|Thomas Haden Church|Gina Gershon|Juno Temple,William Friedkin,102.0,Voltage pictures|Worldview Entertainment|ANA Media|Picture Perfect (I),196,6.3,2011,9693980.42591472,3552910.71456268,9,10
38322,0.475663,"Big Mommas: Like Father, Like Son",Portia Doubleday|Martin Lawrence|Brandon T. Jackson|Mari Morrow|Faizon Love,John Whitesell,107.0,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|The Collective Studios|Runteldat Entertainment,223,5.4,2011,31020737.362927098,81056618.6620756,2,16
50698,0.472008,Grave Encounters,Sean Rogerson|Juan Riedinger|Ashleigh Gryzko|Mackenzie Gray|Arthur Corber,Stuart Ortiz|Colin Minihan,92.0,Darclight|Twin Engine Films|Digital Interference Productions,204,6.0,2011,969398.042591472,0.0,9,9
70584,0.47072600000000003,Hellraiser: Revelations,Steven Brand|Jolene Andersen|Nick Eversman|Jay Gillespie|Stephan Smith Collins,VÃ­ctor GarcÃ­a,75.0,Puzzlebox Films,30,2.9,2011,339289.314907015,0.0,10,18
65291,0.46488500000000005,Green Lantern: Emerald Knights,Nathan Fillion|Jason Isaacs|Elisabeth Moss|Kelly Hu|Arnold Vosloo,Chris Berkeley|Lauren Montgomery|Jay Oliva,84.0,DC Comics|Warner Bros. Animation|Warner Premiere,82,6.5,2011,3392893.14907015,0.0,4,9
50217,0.46351000000000003,From Prada to Nada,Camilla Belle|Alexa PenaVega|April Bowlby|Wilmer Valderrama|Nicholas D'Agosto,Angel Gracia,107.0,Lewis Gilbert Productions|Lionsgate|Modern VideoFilm,47,5.2,2011,90.15401796100691,2423495.10647868,1,28
62837,0.45555500000000004,Dolphin Tale,Morgan Freeman|Ashley Judd|Harry Connick Jr.|Nathan Gamble|Kris Kristofferson,Charles Martin Smith,113.0,Alcon Entertainment|Arc Productions,103,6.6,2011,35867727.5758844,92484835.7064197,9,23
55292,0.44615,Xin shao lin si,Andy Lau|Nicholas Tse|Fan Bingbing|Jackie Chan|Wu Jing,Benny Chan,131.0,Emperor Motion Pictures|China Film Group Corporation (CFGC),59,6.4,2011,28112543.2351527,32632724.163603302,1,20
51497,0.436803,Fast Five,Vin Diesel|Paul Walker|Dwayne Johnson|Jordana Brewster|Tyrese Gibson,Justin Lin,130.0,Universal Pictures|Original Film|One Race Productions,1591,7.1,2011,121174755.323934,606976636.537775,4,20
71208,0.434672,Judas Kiss,Dennis Bateman|Sean Paul Lockhart|Richard Harmon|Charlie David|Genevieve Buechner,J.T. Tepnapa,94.0,TLA Releasing|Blue Seraph Productions,13,5.9,2011,484699.021295736,0.0,4,1
79070,0.43450600000000006,Nuit Blanche,Tomer Sisley|Julien Boisselier|JoeyStarr|Serge Riaboukine|Laurent Stocker, FrÃ©dÃ©ric Jardin,98.0,Procirep|Canal+|Film Fund Luxembourg|Centre National de la CinÃ©matographie (CNC)|Media Programme of the European Community,28,5.9,2011,2423495.10647868,3255.23862702216,11,14
79777,0.43132,In the Land of Blood and Honey,Zana MarjanoviÄ‡|Goran KostiÄ‡|Branko ÄuriÄ‡|Dzana Pinjo|MiloÅ¡ TimotijeviÄ‡,Angelina Jolie,127.0,FilmDistrict,31,6.6,2011,9693980.42591472,294577.768988568,12,23
60422,0.42982600000000004,Another Happy Day,Ellen Barkin|Ezra Miller|Kate Bosworth|Demi Moore|George Kennedy,Sam Levinson,119.0,Filmula,19,6.1,2011,3877592.17036588,344803.250973275,11,18
57119,0.423412,Jumping the Broom,Paula Patton|Julie Bowen|Meagan Good|Mike Epps|Angela Bassett,Salim Akil,112.0,TriStar Pictures|Stage 6 Films|Sony Pictures Worldwide Acquisitions (SPWA)|TDJ Enterprises / New Dimensions Entertainment|Our Stories Films,37,6.3,2011,6398027.08110371,36556591.5189304,5,6
92182,0.41920100000000005,Silent House,Elizabeth Olsen|Adam Trese|Eric Sheffer Stevens|Julia Taylor Ross|Adam Barnett,Chris Kentis|Laura Lau,85.0,Elle Driver|Tazora Films,63,5.2,2011,1938796.08518294,12700735.191475501,1,21
78461,0.415214,Beneath the Darkness,Dennis Quaid|Tony Oller|Aimee Teegarden|Stephen Lunsford|Devon Werkheiser,Martin Guigui,96.0,Raincreek Productions,20,5.4,2011,7076605.71091774,0.0,10,21
9364,0.41462899999999997,Wuthering Heights,Kaya Scodelario|James Northcote|Amy Wren|Nichola Burley|Steve Evets,Andrea Arnold,129.0,Ecosse Films|Film4 Productions,36,5.6,2011,7755184.34073177,97826.80346811839,9,5
84355,0.5245270000000001,Your Sister's Sister,Mark Duplass|Emily Blunt|Rosemarie DeWitt|Mike Birbiglia|Kate Bayley,Lynn Shelton,90.0,Ada Films,96,6.3,2011,121174.755323934,3102073.73629271,9,11
93394,0.411983,Elevator,Anita Briem|John Getz|Shirley Knight|Michael Mercurio|Amanda Pace,Stig Svendsen,84.0,Quite Nice Pictures,26,4.8,2011,4846990.21295736,0.0,1,1
59860,0.410616,Monte Carlo,Selena Gomez|Katie Cassidy|Cory Monteith|Leighton Meester|Andie MacDowell,Thomas Bezucha,109.0,Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|DiNovi Pictures|Dune Entertainment III,359,5.9,2011,19387960.8518294,16891760.8921564,7,1
55725,0.410207,Win Win,Paul Giamatti|Alex Shaffer|Amy Ryan|Melanie Lynskey|Bobby Cannavale,Tom McCarthy,106.0,Fox Searchlight Pictures|Next Wednesday Productions|Groundswell Productions|Everest Entertainment,87,6.8,2011,10499717.9051696,10328339.9640159,3,18
70586,0.401778,Setup,50 Cent|Ryan Phillippe|Bruce Willis|James Remar|Randy Couture,Mike Gunther,85.0,Grindstone Entertainment Group|Cheetah Vision|Paradox Entertainment|Gunny Entertainment|Emmett/Furla Films,90,4.9,2011,19387960.8518294,0.0,11,4
50671,0.39689800000000003,The Resident,Christopher Lee|Lee Pace|Hilary Swank|Jeffrey Dean Morgan|Aunjanue Ellis,Antti Jokinen,91.0,Hammer Film Productions|Exclusive Media Group,79,5.6,2011,19387960.8518294,0.0,2,10
44754,0.395082,Margaret,Anna Paquin|Matt Damon|Mark Ruffalo|Matthew Broderick|Jeannie Berlin,Kenneth Lonergan,149.0,Fox Searchlight Pictures|Scott Rudin Productions|Mirage Enterprises|Gilbert Films,35,5.9,2011,13571572.5962806,45072.1619902905,9,30
73499,0.38117399999999996,The Double,Stephen Moyer|Topher Grace|Richard Gere|Stana Katic|Martin Sheen,Michael Brandt,98.0,Industry Entertainment|Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Agent Two|Brandt/Haas Productions,133,5.9,2011,16479766.724055,3583120.06576396,10,27
76122,0.37824,Marvel One-Shot: The Consultant,Clark Gregg|Maximiliano HernÃ¡ndez|Tim Roth|Robert Downey Jr.|William Hurt,Leythum,4.0,Marvel Studios,66,6.7,2011,484699.021295736,0.0,9,12
46221,0.374156,The Tunnel,Bel DeliÃ¡|Steve Davis|Luke Arnold|Andy Rodoreda|James Caitlin,Carlo Ledesma,90.0,Distracted Media|Zapruder's Other Films|DLSHS,49,5.3,2011,130868.73574984801,0.0,5,19
91070,0.372627,L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,Kat Coiro,100.0,Stardust Pictures|Dot Dot Dot Productions,47,5.2,2011,901540.179610069,29959.2465062894,6,18
71688,0.37054000000000004,The Iron Lady,Meryl Streep|Anthony Stewart Head|Harry Lloyd|Jim Broadbent|Susan Brown,Phyllida Lloyd,105.0,UK Film Council|Canal+|DJ Films|CinÃ©CinÃ©ma|PathÃ©,333,6.2,2011,12602174.5536891,111438798.993377,12,30
48572,0.548602,Red State,Michael Parks|John Goodman|Melissa Leo|Michael Angarano|Kyle Gallner,Kevin Smith,88.0,The Harvey Boys|NVSH Productions,137,5.8,2011,3877592.17036588,1070876.56848603,8,19
76535,0.653289,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Clark Gregg|Zach Hudson|Jessica Manuel|Jeff Prewett,Leythum,4.0,Marvel Studios,46,7.1,2011,484699.021295736,0.0,12,5
62630,0.363036,The Devil's Double,Dominic Cooper|Ludivine Sagnier|Raad Rawi|Mehmet Ferda|Philip Quast,Lee Tamahori,109.0,Corrino Media Corporation|Corsan|Staccato Films,126,6.3,2011,18515502.6134971,5552918.46974702,2,11
78381,0.362217,Twixt,Val Kilmer|Bruce Dern|Ben Chaplin|Elle Fanning|Joanne Whalley,Francis Ford Coppola,84.0,American Zoetrope,35,4.7,2011,6785786.2981403,0.0,9,10
70008,0.35530700000000004,Tactical Force,Michael Jai White|Steve Austin|Michael Shanks|Lexa Doig|Darren Shahlavi,Adamo P. Cultraro,91.0,NGN Productions|Caliber Media Company|Hangar 14 Films,23,5.1,2011,8142943.55776836,0.0,8,9
38543,0.353745,Ironclad,James Purefoy|Kate Mara|Jason Flemyng|Paul Giamatti|Brian Cox,Jonathan English,121.0,Rising Star|ContentFilm|Mythic International Entertainment|Wales Creative IP Fund|Silver Reel,131,6.0,2011,24234951.064786803,0.0,3,3
56401,0.352084,The Music Never Stopped,J.K. Simmons|Lou Taylor Pucci|Julia Ormond|Cara Seymour|MÃ­a Maestro,Jim Kohlberg,105.0,Mr. Tamborine Man|Essential Pictures,31,7.3,2011,3877592.17036588,246129.193615932,3,18
71626,0.351234,Don't Let Him In,Sophie Linfield|Sam Hazeldine|Gordon Alexander|Gemma Harvey|Rhys Meredith,Kelly Smith,76.0,Straightwire Films|Coldwood Productions,12,3.5,2011,1114807.74898019,0.0,6,12
65055,0.339565,Shark Night,Sara Paxton|Chris Carmack|Joel David Moore|Chris Zylka|Dustin Milligan,David R. Ellis,91.0,Incentive Filmed Entertainment,74,5.1,2011,27143145.1925612,9816568.56358475,9,2
57331,0.33507600000000004,Largo Winch II,Tomer Sisley|Sharon Stone|Ulrich Tukur|Olivier Barthelemy|Napakpapha Nakprasitte,JÃ©rÃ´me Salle,119.0,Pan EuropÃ©enne Production|Wild Bunch|TF1 Films Production,86,5.7,2011,39745319.7462503,0.0,2,15
49010,0.567753,Hobo with a Shotgun,Rutger Hauer|Gregory Smith|Robb Wells|Brian Downey|Molly Dunsworth,Jason Eisener,86.0,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films,84,5.8,2011,2908194.12777441,652063.654553068,5,6
51017,0.33427399999999996,Madea's Big Happy Family,Tyler Perry|Lauren London|Shannon Kane|Cassi Davis|Philip Anthony-Rodriguez,Tyler Perry,106.0,Lions Gate Films,45,6.9,2011,24234951.064786803,51585191.669380896,4,22
56780,0.318142,Atlas Shrugged Part I,Taylor Schilling|Paul Johansson|Michael O'Keefe|Grant Bowler|Edi Gathegi,Paul Johansson,97.0,Atlas Productions,37,4.8,2011,14540970.638872,4485768.26733671,4,14
77879,0.31424,The Reunion,John Cena|Ethan Embry|Boyd Holbrook|Michael Rispoli|Jack Conley,Michael Pavone,96.0,WWE Studios,18,5.3,2011,5816388.25554883,0.0,10,21
70577,0.311488,Faces in the Crowd,Milla Jovovich|Sarah Wayne Callies|Julian McMahon|Michael Shanks|Adam Harrington,Julien Magnat,102.0,Voltage pictures|Minds Eye Entertainment|Aura Film Partnership|Fierce Entertainment|Forecast Pictures,79,5.7,2011,14540970.638872,0.0,10,25
53487,0.307661,This Must Be the Place,Sean Penn|Frances McDormand|Judd Hirsch|Eve Hewson|Kerry Condon,Paolo Sorrentino,118.0,ARP SÃ©lection|Lucky Red|Indigo Film|Medusa Film|France 2 CinÃ©ma,127,6.3,2011,24234951.064786803,11430151.9628371,10,1
57812,0.301469,51,Rachel Miner|Jason London|Bruce Boxleitner|Vanessa Branch|Tammi Arender,Jason Connery,87.0,After Dark Films,18,4.5,2011,969398.042591472,0.0,2,26
64622,0.296065,Hidden 3D,Sean Clement|Simonetta Solder|Jordan Hayes|Jason Blicker|Bjanka Murgel ,Antoine Thomas,96.0,Don Carmody Productions|Caramel Films|ReDark,11,3.6,2011,7755184.34073177,0.0,4,21
76815,0.295513,Barely Legal,Jeneta St. Clair|Lisa Younger|Melissa Johnston|Morgan Benoit|Myko Olivier,Jose Montesinos,89.0,The Asylum,12,3.5,2011,969398.042591472,0.0,1,1
83801,0.286905,PrÃ©sumÃ© coupable,Philippe Torreton|Wladimir Yordanoff|NoÃ©mie Lvovsky|RaphaÃ«l Ferret|Michelle Goddet,Vincent Garenq,102.0,Nord-Ouest Productions|Canal+|France3 CinÃ©ma,20,7.5,2011,6752415.73992213,0.0,9,7
71254,0.285109,Arena,Samuel L. Jackson|Kellan Lutz|Katia Winter|Johnny Messner|James Remar,Jonah Loop,94.0,Motion Picture Corporation of America|Zero Gravity Management|Fury Productions|RCR Media Group,52,5.0,2011,9693980.42591472,0.0,10,11
73873,0.283696,Albert Nobbs,Glenn Close|Mia Wasikowska|Aaron Taylor-Johnson|Pauline Collins|Brendan Gleeson,Rodrigo GarcÃ­a,113.0,Chrysalis Films,68,6.1,2011,7755184.34073177,5462391.23353962,12,21
